[2026-07-07 07:59:21 +08:00] Peer e45myl1f is still running at PID 27812; waiting.
[2026-07-10 18:43:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:44:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:44:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:45:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:45:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:46:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:46:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:47:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:47:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:48:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:48:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:49:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:49:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:50:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:50:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:51:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:51:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:52:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:52:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:53:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:53:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:54:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:54:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:55:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:55:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:56:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:56:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:57:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:57:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:58:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:58:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 18:59:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 18:59:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:00:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:00:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:01:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:01:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:02:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:02:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:03:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:03:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:04:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:04:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:05:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:05:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:06:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:06:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:07:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:07:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:08:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:08:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:09:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:09:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:10:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:10:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:11:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:11:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:12:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:12:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:13:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:13:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:14:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:14:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:15:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:15:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:16:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:16:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:17:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:17:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:18:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:18:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:19:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:19:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:20:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:20:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:21:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:21:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:22:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:22:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:23:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:23:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:24:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:24:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:25:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:25:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:26:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:26:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:27:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:27:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:28:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:28:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:29:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:29:51 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:30:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:30:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:31:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:31:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:32:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:32:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:33:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:33:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:34:51 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:34:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:35:59 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:36:01 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:36:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:36:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:37:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:37:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:38:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:38:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:39:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:39:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:40:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:40:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:41:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:41:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:42:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:42:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:43:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:43:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:44:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:44:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:45:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:45:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:46:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:46:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
[2026-07-10 19:47:52 +08:00] Peer e45myl1f PID 27812 is no longer running; checking repository.
[2026-07-10 19:47:52 +08:00] ERROR: Cannot push automatically because the repository is in detached HEAD state.
